%% Dataset about positive and negative movie reviews
@relation review_type
@attribute number_of_words numeric
@attribute number_of_positive_words numeric
@attribute number_of_negative_words numeric
@attribute percent_of_positive_words numeric
@attribute percent_of_negative_words numeric
@attribute positive_minus_negative numeric
@attribute review {positive, negative}
@data
83,8,1,0.0963855421686747,0.012048192771084338,7,positive
220,11,10,0.05,0.045454545454545456,1,positive
75,9,1,0.12,0.013333333333333334,8,positive
130,7,0,0.05384615384615385,0.0,7,positive
612,27,24,0.04411764705882353,0.0392156862745098,3,positive
190,10,3,0.05263157894736842,0.015789473684210527,7,positive
239,11,9,0.04602510460251046,0.03765690376569038,2,positive
94,5,2,0.05319148936170213,0.02127659574468085,3,positive
169,14,2,0.08284023668639054,0.011834319526627219,12,positive
84,3,7,0.03571428571428571,0.08333333333333333,-4,positive
357,16,21,0.04481792717086835,0.058823529411764705,-5,positive
158,8,6,0.05063291139240506,0.0379746835443038,2,positive
62,5,2,0.08064516129032258,0.03225806451612903,3,positive
487,5,9,0.01026694045174538,0.018480492813141684,-4,positive
130,7,3,0.05384615384615385,0.023076923076923078,4,positive
204,9,2,0.04411764705882353,0.00980392156862745,7,positive
301,12,16,0.03986710963455149,0.053156146179401995,-4,positive
131,8,4,0.061068702290076333,0.030534351145038167,4,positive
97,12,4,0.12371134020618557,0.041237113402061855,8,positive
120,15,1,0.125,0.008333333333333333,14,positive
128,4,8,0.03125,0.0625,-4,positive
33,6,1,0.18181818181818182,0.030303030303030304,5,positive
58,7,1,0.1206896551724138,0.017241379310344827,6,positive
146,6,0,0.0410958904109589,0.0,6,positive
89,9,3,0.10112359550561797,0.033707865168539325,6,positive
109,12,1,0.11009174311926606,0.009174311926605505,11,positive
74,6,2,0.08108108108108109,0.02702702702702703,4,positive
175,8,5,0.045714285714285714,0.02857142857142857,3,positive
121,5,1,0.04132231404958678,0.008264462809917356,4,positive
139,14,1,0.10071942446043165,0.007194244604316547,13,positive
115,8,2,0.06956521739130435,0.017391304347826087,6,positive
118,11,1,0.09322033898305085,0.00847457627118644,10,positive
142,8,2,0.056338028169014086,0.014084507042253521,6,positive
233,10,6,0.04291845493562232,0.02575107296137339,4,positive
92,8,2,0.08695652173913043,0.021739130434782608,6,positive
373,21,15,0.05630026809651475,0.040214477211796246,6,positive
38,3,1,0.07894736842105263,0.02631578947368421,2,positive
166,5,10,0.030120481927710843,0.060240963855421686,-5,positive
385,11,15,0.02857142857142857,0.03896103896103896,-4,positive
73,5,1,0.0684931506849315,0.0136986301369863,4,positive
174,4,3,0.022988505747126436,0.017241379310344827,1,positive
366,29,33,0.07923497267759563,0.09016393442622951,-4,positive
123,5,5,0.04065040650406504,0.04065040650406504,0,positive
286,11,12,0.038461538461538464,0.04195804195804196,-1,positive
117,8,5,0.06837606837606838,0.042735042735042736,3,positive
188,9,1,0.047872340425531915,0.005319148936170213,8,positive
143,11,7,0.07692307692307693,0.04895104895104895,4,positive
247,14,8,0.05668016194331984,0.032388663967611336,6,positive
378,12,21,0.031746031746031744,0.05555555555555555,-9,positive
311,11,17,0.03536977491961415,0.05466237942122187,-6,positive
389,24,8,0.061696658097686374,0.02056555269922879,16,positive
154,3,7,0.01948051948051948,0.045454545454545456,-4,positive
187,7,6,0.0374331550802139,0.03208556149732621,1,positive
150,12,2,0.08,0.013333333333333334,10,positive
124,5,7,0.04032258064516129,0.056451612903225805,-2,positive
173,8,7,0.046242774566473986,0.04046242774566474,1,positive
90,7,1,0.07777777777777778,0.011111111111111112,6,positive
131,5,9,0.03816793893129771,0.06870229007633588,-4,positive
686,31,20,0.04518950437317784,0.029154518950437316,11,positive
252,13,4,0.051587301587301584,0.015873015873015872,9,positive
615,27,16,0.04390243902439024,0.026016260162601626,11,positive
400,17,18,0.0425,0.045,-1,positive
136,9,9,0.0661764705882353,0.0661764705882353,0,positive
169,12,6,0.07100591715976332,0.03550295857988166,6,positive
153,7,3,0.0457516339869281,0.0196078431372549,4,positive
128,8,7,0.0625,0.0546875,1,positive
143,6,1,0.04195804195804196,0.006993006993006993,5,positive
131,12,5,0.0916030534351145,0.03816793893129771,7,positive
143,3,2,0.02097902097902098,0.013986013986013986,1,positive
173,11,6,0.06358381502890173,0.03468208092485549,5,positive
358,4,12,0.0111731843575419,0.0335195530726257,-8,positive
190,11,5,0.05789473684210526,0.02631578947368421,6,positive
259,14,4,0.05405405405405406,0.015444015444015444,10,positive
306,9,9,0.029411764705882353,0.029411764705882353,0,positive
171,7,13,0.04093567251461988,0.07602339181286549,-6,positive
156,9,5,0.057692307692307696,0.03205128205128205,4,positive
162,9,7,0.05555555555555555,0.043209876543209874,2,positive
134,8,6,0.05970149253731343,0.04477611940298507,2,positive
223,14,10,0.06278026905829596,0.04484304932735426,4,positive
112,5,4,0.044642857142857144,0.03571428571428571,1,positive
239,9,10,0.03765690376569038,0.04184100418410042,-1,positive
102,5,4,0.049019607843137254,0.0392156862745098,1,positive
336,45,20,0.13392857142857142,0.05952380952380952,25,positive
324,11,12,0.033950617283950615,0.037037037037037035,-1,positive
425,19,27,0.04470588235294118,0.06352941176470588,-8,positive
471,17,13,0.036093418259023353,0.027600849256900213,4,positive
174,7,14,0.040229885057471264,0.08045977011494253,-7,positive
207,10,0,0.04830917874396135,0.0,10,positive
150,10,5,0.06666666666666667,0.03333333333333333,5,positive
128,6,1,0.046875,0.0078125,5,positive
124,3,0,0.024193548387096774,0.0,3,positive
158,4,5,0.02531645569620253,0.03164556962025317,-1,positive
142,12,6,0.08450704225352113,0.04225352112676056,6,positive
141,11,2,0.07801418439716312,0.014184397163120567,9,positive
107,3,0,0.028037383177570093,0.0,3,positive
129,4,7,0.031007751937984496,0.05426356589147287,-3,positive
192,7,7,0.036458333333333336,0.036458333333333336,0,positive
341,24,14,0.07038123167155426,0.04105571847507331,10,positive
151,6,4,0.039735099337748346,0.026490066225165563,2,positive
149,11,5,0.0738255033557047,0.03355704697986577,6,positive
125,9,1,0.072,0.008,8,positive
78,4,0,0.05128205128205128,0.0,4,positive
191,10,8,0.05235602094240838,0.041884816753926704,2,positive
128,11,4,0.0859375,0.03125,7,positive
176,10,5,0.056818181818181816,0.028409090909090908,5,positive
147,8,10,0.05442176870748299,0.06802721088435375,-2,positive
148,3,8,0.02027027027027027,0.05405405405405406,-5,positive
189,5,8,0.026455026455026454,0.042328042328042326,-3,positive
136,4,6,0.029411764705882353,0.04411764705882353,-2,positive
166,10,3,0.060240963855421686,0.018072289156626505,7,positive
131,6,4,0.04580152671755725,0.030534351145038167,2,positive
999,21,19,0.021021021021021023,0.01901901901901902,2,positive
355,12,6,0.03380281690140845,0.016901408450704224,6,positive
181,9,0,0.049723756906077346,0.0,9,positive
183,6,4,0.03278688524590164,0.02185792349726776,2,positive
181,10,7,0.055248618784530384,0.03867403314917127,3,positive
346,12,12,0.03468208092485549,0.03468208092485549,0,positive
141,5,2,0.03546099290780142,0.014184397163120567,3,positive
278,7,4,0.025179856115107913,0.014388489208633094,3,positive
149,9,9,0.06040268456375839,0.06040268456375839,0,positive
173,11,3,0.06358381502890173,0.017341040462427744,8,positive
55,5,2,0.09090909090909091,0.03636363636363636,3,positive
126,8,5,0.06349206349206349,0.03968253968253968,3,positive
85,4,0,0.047058823529411764,0.0,4,positive
107,4,2,0.037383177570093455,0.018691588785046728,2,positive
225,13,8,0.057777777777777775,0.035555555555555556,5,positive
191,5,7,0.02617801047120419,0.03664921465968586,-2,positive
116,8,3,0.06896551724137931,0.02586206896551724,5,positive
83,3,1,0.03614457831325301,0.012048192771084338,2,positive
188,10,4,0.05319148936170213,0.02127659574468085,6,positive
120,6,6,0.05,0.05,0,positive
113,6,3,0.05309734513274336,0.02654867256637168,3,positive
413,18,8,0.043583535108958835,0.01937046004842615,10,positive
348,20,3,0.05747126436781609,0.008620689655172414,17,positive
499,22,13,0.04408817635270541,0.026052104208416832,9,positive
522,33,16,0.06321839080459771,0.03065134099616858,17,positive
220,10,4,0.045454545454545456,0.01818181818181818,6,positive
557,10,16,0.017953321364452424,0.02872531418312388,-6,positive
285,14,10,0.04912280701754386,0.03508771929824561,4,positive
138,9,5,0.06521739130434782,0.036231884057971016,4,positive
202,8,11,0.039603960396039604,0.054455445544554455,-3,positive
238,9,5,0.037815126050420166,0.02100840336134454,4,positive
364,14,16,0.038461538461538464,0.04395604395604396,-2,positive
218,11,5,0.05045871559633028,0.022935779816513763,6,positive
153,8,14,0.05228758169934641,0.0915032679738562,-6,positive
68,1,0,0.014705882352941176,0.0,1,positive
618,41,18,0.06634304207119741,0.02912621359223301,23,positive
137,8,6,0.058394160583941604,0.043795620437956206,2,positive
119,5,5,0.04201680672268908,0.04201680672268908,0,positive
154,8,5,0.05194805194805195,0.032467532467532464,3,positive
109,5,1,0.045871559633027525,0.009174311926605505,4,positive
123,4,4,0.032520325203252036,0.032520325203252036,0,positive
173,10,9,0.057803468208092484,0.05202312138728324,1,positive
281,18,8,0.06405693950177936,0.028469750889679714,10,positive
173,9,6,0.05202312138728324,0.03468208092485549,3,positive
129,7,2,0.05426356589147287,0.015503875968992248,5,positive
115,4,6,0.034782608695652174,0.05217391304347826,-2,positive
329,13,11,0.03951367781155015,0.03343465045592705,2,positive
163,10,5,0.06134969325153374,0.03067484662576687,5,positive
189,12,11,0.06349206349206349,0.0582010582010582,1,positive
124,7,4,0.056451612903225805,0.03225806451612903,3,positive
155,14,7,0.09032258064516129,0.04516129032258064,7,positive
308,19,13,0.06168831168831169,0.04220779220779221,6,positive
154,10,6,0.06493506493506493,0.03896103896103896,4,positive
170,8,3,0.047058823529411764,0.01764705882352941,5,positive
251,11,5,0.043824701195219126,0.0199203187250996,6,positive
132,4,4,0.030303030303030304,0.030303030303030304,0,positive
43,3,0,0.06976744186046512,0.0,3,positive
160,6,8,0.0375,0.05,-2,positive
89,9,2,0.10112359550561797,0.02247191011235955,7,positive
347,16,8,0.04610951008645533,0.023054755043227664,8,positive
103,3,1,0.02912621359223301,0.009708737864077669,2,positive
441,14,15,0.031746031746031744,0.034013605442176874,-1,positive
256,14,14,0.0546875,0.0546875,0,positive
188,8,8,0.0425531914893617,0.0425531914893617,0,positive
136,6,0,0.04411764705882353,0.0,6,positive
123,6,8,0.04878048780487805,0.06504065040650407,-2,positive
246,9,7,0.036585365853658534,0.028455284552845527,2,positive
128,11,1,0.0859375,0.0078125,10,positive
313,10,18,0.03194888178913738,0.05750798722044728,-8,positive
57,3,4,0.05263157894736842,0.07017543859649122,-1,positive
234,9,6,0.038461538461538464,0.02564102564102564,3,positive
63,1,3,0.015873015873015872,0.047619047619047616,-2,positive
173,7,4,0.04046242774566474,0.023121387283236993,3,positive
142,4,3,0.028169014084507043,0.02112676056338028,1,positive
287,15,7,0.05226480836236934,0.024390243902439025,8,positive
179,7,5,0.03910614525139665,0.027932960893854747,2,positive
183,7,5,0.03825136612021858,0.0273224043715847,2,positive
360,13,11,0.03611111111111111,0.030555555555555555,2,positive
173,5,2,0.028901734104046242,0.011560693641618497,3,positive
367,11,18,0.02997275204359673,0.04904632152588556,-7,positive
382,6,8,0.015706806282722512,0.020942408376963352,-2,positive
403,9,3,0.022332506203473945,0.007444168734491315,6,positive
130,7,5,0.05384615384615385,0.038461538461538464,2,positive
474,17,12,0.035864978902953586,0.02531645569620253,5,positive
199,8,10,0.04020100502512563,0.05025125628140704,-2,positive
114,2,5,0.017543859649122806,0.043859649122807015,-3,positive
305,14,12,0.04590163934426229,0.03934426229508197,2,positive
179,8,5,0.0446927374301676,0.027932960893854747,3,positive
495,23,18,0.046464646464646465,0.03636363636363636,5,positive
299,6,8,0.020066889632107024,0.026755852842809364,-2,positive
580,25,15,0.04310344827586207,0.02586206896551724,10,positive
123,5,4,0.04065040650406504,0.032520325203252036,1,positive
215,10,7,0.046511627906976744,0.03255813953488372,3,positive
247,12,4,0.048582995951417005,0.016194331983805668,8,positive
104,6,4,0.057692307692307696,0.038461538461538464,2,positive
117,4,2,0.03418803418803419,0.017094017094017096,2,positive
187,13,5,0.06951871657754011,0.026737967914438502,8,positive
93,7,0,0.07526881720430108,0.0,7,positive
438,22,18,0.0502283105022831,0.0410958904109589,4,positive
265,16,17,0.06037735849056604,0.06415094339622641,-1,positive
821,30,16,0.03654080389768575,0.0194884287454324,14,positive
63,4,3,0.06349206349206349,0.047619047619047616,1,positive
72,8,1,0.1111111111111111,0.013888888888888888,7,positive
221,7,12,0.03167420814479638,0.05429864253393665,-5,positive
909,46,26,0.050605060506050605,0.028602860286028604,20,positive
425,15,14,0.03529411764705882,0.03294117647058824,1,positive
360,19,12,0.05277777777777778,0.03333333333333333,7,positive
204,10,9,0.049019607843137254,0.04411764705882353,1,positive
910,45,26,0.04945054945054945,0.02857142857142857,19,positive
376,20,19,0.05319148936170213,0.05053191489361702,1,positive
247,14,7,0.05668016194331984,0.02834008097165992,7,positive
335,23,10,0.06865671641791045,0.029850746268656716,13,positive
148,13,3,0.08783783783783784,0.02027027027027027,10,positive
336,11,8,0.03273809523809524,0.023809523809523808,3,positive
194,6,5,0.030927835051546393,0.02577319587628866,1,positive
173,2,8,0.011560693641618497,0.046242774566473986,-6,positive
185,4,3,0.021621621621621623,0.016216216216216217,1,positive
213,16,3,0.07511737089201878,0.014084507042253521,13,positive
81,4,3,0.04938271604938271,0.037037037037037035,1,positive
128,10,4,0.078125,0.03125,6,positive
80,5,1,0.0625,0.0125,4,positive
268,14,11,0.05223880597014925,0.041044776119402986,3,positive
49,3,1,0.061224489795918366,0.02040816326530612,2,positive
64,3,1,0.046875,0.015625,2,positive
227,6,9,0.02643171806167401,0.039647577092511016,-3,positive
316,21,16,0.06645569620253164,0.05063291139240506,5,positive
308,12,20,0.03896103896103896,0.06493506493506493,-8,positive
215,14,5,0.06511627906976744,0.023255813953488372,9,positive
204,10,19,0.049019607843137254,0.09313725490196079,-9,positive
114,6,1,0.05263157894736842,0.008771929824561403,5,positive
280,21,11,0.075,0.039285714285714285,10,positive
606,18,41,0.0297029702970297,0.06765676567656766,-23,positive
140,7,1,0.05,0.007142857142857143,6,positive
144,12,4,0.08333333333333333,0.027777777777777776,8,positive
334,14,9,0.041916167664670656,0.02694610778443114,5,positive
250,10,8,0.04,0.032,2,positive
1010,37,66,0.03663366336633663,0.06534653465346535,-29,positive
133,19,1,0.14285714285714285,0.007518796992481203,18,positive
180,5,17,0.027777777777777776,0.09444444444444444,-12,positive
316,22,10,0.06962025316455696,0.03164556962025317,12,positive
59,6,1,0.1016949152542373,0.01694915254237288,5,positive
399,16,20,0.040100250626566414,0.05012531328320802,-4,positive
148,6,9,0.04054054054054054,0.060810810810810814,-3,positive
187,9,10,0.0481283422459893,0.053475935828877004,-1,positive
271,6,5,0.02214022140221402,0.01845018450184502,1,positive
164,8,8,0.04878048780487805,0.04878048780487805,0,positive
140,8,6,0.05714285714285714,0.04285714285714286,2,positive
160,10,5,0.0625,0.03125,5,positive
576,17,29,0.029513888888888888,0.050347222222222224,-12,positive
201,4,5,0.01990049751243781,0.024875621890547265,-1,positive
344,16,19,0.046511627906976744,0.055232558139534885,-3,positive
394,24,22,0.06091370558375635,0.05583756345177665,2,positive
450,26,17,0.057777777777777775,0.03777777777777778,9,positive
686,20,22,0.029154518950437316,0.03206997084548105,-2,positive
211,16,11,0.07582938388625593,0.052132701421800945,5,positive
117,8,2,0.06837606837606838,0.017094017094017096,6,positive
739,22,31,0.029769959404600813,0.04194857916102842,-9,positive
334,17,14,0.05089820359281437,0.041916167664670656,3,positive
134,7,8,0.05223880597014925,0.05970149253731343,-1,positive
657,29,36,0.0441400304414003,0.0547945205479452,-7,positive
211,5,1,0.023696682464454975,0.004739336492890996,4,positive
544,22,12,0.04044117647058824,0.022058823529411766,10,positive
137,5,2,0.0364963503649635,0.014598540145985401,3,positive
252,20,3,0.07936507936507936,0.011904761904761904,17,positive
161,3,2,0.018633540372670808,0.012422360248447204,1,positive
127,14,1,0.11023622047244094,0.007874015748031496,13,positive
73,2,1,0.0273972602739726,0.0136986301369863,1,positive
372,11,24,0.02956989247311828,0.06451612903225806,-13,positive
351,17,10,0.04843304843304843,0.02849002849002849,7,positive
45,9,0,0.2,0.0,9,positive
67,6,2,0.08955223880597014,0.029850746268656716,4,positive
41,8,0,0.1951219512195122,0.0,8,positive
156,13,7,0.08333333333333333,0.04487179487179487,6,positive
70,5,4,0.07142857142857142,0.05714285714285714,1,positive
190,11,17,0.05789473684210526,0.08947368421052632,-6,positive
