%% Dataset about positive and negative movie reviews
@relation review_type
@attribute number_of_words numeric
@attribute number_of_positive_words numeric
@attribute number_of_negative_words numeric
@attribute percent_of_positive_words numeric
@attribute percent_of_negative_words numeric
@attribute positive_minus_negative numeric
@attribute review {positive, negative}
@data
289,16,10,0.05536332179930796,0.03460207612456748,6,positive
82,5,4,0.06097560975609756,0.04878048780487805,1,positive
184,15,3,0.08152173913043478,0.016304347826086956,12,positive
104,1,3,0.009615384615384616,0.028846153846153848,-2,positive
244,5,14,0.020491803278688523,0.05737704918032787,-9,positive
986,26,42,0.02636916835699797,0.04259634888438134,-16,positive
58,4,1,0.06896551724137931,0.017241379310344827,3,positive
315,9,9,0.02857142857142857,0.02857142857142857,0,positive
68,4,2,0.058823529411764705,0.029411764705882353,2,positive
113,0,4,0.0,0.035398230088495575,-4,positive
310,6,4,0.01935483870967742,0.012903225806451613,2,positive
372,15,15,0.04032258064516129,0.04032258064516129,0,positive
47,2,0,0.0425531914893617,0.0,2,positive
163,4,6,0.024539877300613498,0.03680981595092025,-2,positive
24,2,0,0.08333333333333333,0.0,2,positive
257,5,8,0.019455252918287938,0.0311284046692607,-3,positive
147,8,5,0.05442176870748299,0.034013605442176874,3,positive
529,29,22,0.054820415879017016,0.04158790170132325,7,positive
378,12,7,0.031746031746031744,0.018518518518518517,5,positive
88,2,1,0.022727272727272728,0.011363636363636364,1,positive
262,12,9,0.04580152671755725,0.03435114503816794,3,positive
60,4,4,0.06666666666666667,0.06666666666666667,0,positive
136,7,4,0.051470588235294115,0.029411764705882353,3,positive
222,10,6,0.04504504504504504,0.02702702702702703,4,positive
960,35,56,0.036458333333333336,0.058333333333333334,-21,positive
196,16,5,0.08163265306122448,0.025510204081632654,11,positive
62,2,4,0.03225806451612903,0.06451612903225806,-2,positive
110,13,5,0.11818181818181818,0.045454545454545456,8,positive
294,11,5,0.03741496598639456,0.017006802721088437,6,positive
27,5,1,0.18518518518518517,0.037037037037037035,4,positive
61,4,0,0.06557377049180328,0.0,4,positive
168,12,0,0.07142857142857142,0.0,12,positive
118,2,5,0.01694915254237288,0.0423728813559322,-3,positive
224,12,7,0.05357142857142857,0.03125,5,positive
152,13,1,0.08552631578947369,0.006578947368421052,12,positive
210,13,1,0.06190476190476191,0.004761904761904762,12,positive
271,20,6,0.07380073800738007,0.02214022140221402,14,positive
697,35,16,0.05021520803443329,0.02295552367288379,19,positive
311,5,20,0.01607717041800643,0.06430868167202572,-15,positive
363,11,9,0.030303030303030304,0.024793388429752067,2,positive
173,13,2,0.07514450867052024,0.011560693641618497,11,positive
64,5,1,0.078125,0.015625,4,positive
54,7,0,0.12962962962962962,0.0,7,positive
85,10,3,0.11764705882352941,0.03529411764705882,7,positive
186,10,8,0.053763440860215055,0.043010752688172046,2,positive
117,8,0,0.06837606837606838,0.0,8,positive
189,10,4,0.05291005291005291,0.021164021164021163,6,positive
241,13,7,0.05394190871369295,0.029045643153526972,6,positive
87,2,5,0.022988505747126436,0.05747126436781609,-3,positive
125,8,2,0.064,0.016,6,positive
490,29,14,0.05918367346938776,0.02857142857142857,15,positive
119,4,5,0.03361344537815126,0.04201680672268908,-1,positive
512,20,9,0.0390625,0.017578125,11,positive
121,6,5,0.049586776859504134,0.04132231404958678,1,positive
75,5,2,0.06666666666666667,0.02666666666666667,3,positive
285,11,10,0.03859649122807018,0.03508771929824561,1,positive
76,10,0,0.13157894736842105,0.0,10,positive
64,5,1,0.078125,0.015625,4,positive
108,8,0,0.07407407407407407,0.0,8,positive
90,12,0,0.13333333333333333,0.0,12,positive
194,8,4,0.041237113402061855,0.020618556701030927,4,positive
93,9,2,0.0967741935483871,0.021505376344086023,7,positive
81,6,1,0.07407407407407407,0.012345679012345678,5,positive
428,25,28,0.05841121495327103,0.06542056074766354,-3,positive
35,2,1,0.05714285714285714,0.02857142857142857,1,positive
327,13,14,0.039755351681957186,0.04281345565749235,-1,positive
333,13,11,0.03903903903903904,0.03303303303303303,2,positive
349,11,14,0.03151862464183381,0.04011461318051576,-3,positive
64,8,0,0.125,0.0,8,positive
221,8,4,0.03619909502262444,0.01809954751131222,4,positive
167,15,8,0.08982035928143713,0.04790419161676647,7,positive
238,11,5,0.046218487394957986,0.02100840336134454,6,positive
420,22,16,0.05238095238095238,0.0380952380952381,6,positive
294,12,15,0.04081632653061224,0.05102040816326531,-3,positive
887,36,34,0.040586245772266064,0.038331454340473504,2,positive
229,9,3,0.039301310043668124,0.013100436681222707,6,positive
375,23,8,0.06133333333333333,0.021333333333333333,15,positive
386,16,7,0.04145077720207254,0.018134715025906734,9,positive
110,3,1,0.02727272727272727,0.00909090909090909,2,positive
194,6,7,0.030927835051546393,0.03608247422680412,-1,positive
220,4,7,0.01818181818181818,0.031818181818181815,-3,positive
223,9,10,0.04035874439461883,0.04484304932735426,-1,positive
139,0,6,0.0,0.04316546762589928,-6,positive
180,6,8,0.03333333333333333,0.044444444444444446,-2,positive
299,15,9,0.05016722408026756,0.030100334448160536,6,positive
857,46,28,0.05367561260210035,0.03267211201866978,18,positive
209,10,1,0.04784688995215311,0.004784688995215311,9,positive
148,8,3,0.05405405405405406,0.02027027027027027,5,positive
138,6,1,0.043478260869565216,0.007246376811594203,5,positive
120,9,2,0.075,0.016666666666666666,7,positive
142,7,3,0.04929577464788732,0.02112676056338028,4,positive
116,4,3,0.034482758620689655,0.02586206896551724,1,positive
34,2,0,0.058823529411764705,0.0,2,positive
134,8,3,0.05970149253731343,0.022388059701492536,5,positive
64,4,0,0.0625,0.0,4,positive
62,6,2,0.0967741935483871,0.03225806451612903,4,positive
124,12,1,0.0967741935483871,0.008064516129032258,11,positive
127,6,6,0.047244094488188976,0.047244094488188976,0,positive
149,4,6,0.026845637583892617,0.040268456375838924,-2,positive
131,9,2,0.06870229007633588,0.015267175572519083,7,positive
88,7,4,0.07954545454545454,0.045454545454545456,3,positive
130,6,3,0.046153846153846156,0.023076923076923078,3,positive
95,9,3,0.09473684210526316,0.031578947368421054,6,positive
199,10,2,0.05025125628140704,0.010050251256281407,8,positive
160,13,6,0.08125,0.0375,7,positive
67,6,2,0.08955223880597014,0.029850746268656716,4,positive
1001,47,30,0.04695304695304695,0.029970029970029972,17,positive
60,3,2,0.05,0.03333333333333333,1,positive
229,19,4,0.08296943231441048,0.017467248908296942,15,positive
604,43,13,0.07119205298013245,0.02152317880794702,30,positive
159,8,5,0.050314465408805034,0.031446540880503145,3,positive
303,22,6,0.07260726072607261,0.019801980198019802,16,positive
93,1,6,0.010752688172043012,0.06451612903225806,-5,positive
151,4,5,0.026490066225165563,0.033112582781456956,-1,positive
58,4,0,0.06896551724137931,0.0,4,positive
109,6,3,0.05504587155963303,0.027522935779816515,3,positive
43,2,4,0.046511627906976744,0.09302325581395349,-2,positive
229,8,6,0.034934497816593885,0.026200873362445413,2,positive
126,4,9,0.031746031746031744,0.07142857142857142,-5,positive
124,7,8,0.056451612903225805,0.06451612903225806,-1,positive
223,10,9,0.04484304932735426,0.04035874439461883,1,positive
520,16,7,0.03076923076923077,0.013461538461538462,9,positive
114,7,0,0.06140350877192982,0.0,7,positive
161,11,5,0.06832298136645963,0.031055900621118012,6,positive
115,4,8,0.034782608695652174,0.06956521739130435,-4,positive
168,9,5,0.05357142857142857,0.02976190476190476,4,positive
148,10,2,0.06756756756756757,0.013513513513513514,8,positive
60,2,3,0.03333333333333333,0.05,-1,positive
447,13,7,0.029082774049217,0.015659955257270694,6,positive
269,11,5,0.040892193308550186,0.01858736059479554,6,positive
103,9,6,0.08737864077669903,0.05825242718446602,3,positive
287,9,9,0.0313588850174216,0.0313588850174216,0,positive
361,7,19,0.019390581717451522,0.05263157894736842,-12,positive
763,21,20,0.027522935779816515,0.02621231979030144,1,positive
218,3,9,0.013761467889908258,0.04128440366972477,-6,positive
163,4,0,0.024539877300613498,0.0,4,positive
118,1,9,0.00847457627118644,0.07627118644067797,-8,positive
330,9,18,0.02727272727272727,0.05454545454545454,-9,positive
129,15,2,0.11627906976744186,0.015503875968992248,13,positive
552,17,20,0.030797101449275364,0.036231884057971016,-3,positive
406,16,10,0.03940886699507389,0.024630541871921183,6,positive
321,8,3,0.024922118380062305,0.009345794392523364,5,positive
271,10,10,0.03690036900369004,0.03690036900369004,0,positive
419,20,13,0.0477326968973747,0.031026252983293555,7,positive
150,2,6,0.013333333333333334,0.04,-4,positive
126,3,5,0.023809523809523808,0.03968253968253968,-2,positive
244,5,6,0.020491803278688523,0.02459016393442623,-1,positive
130,2,6,0.015384615384615385,0.046153846153846156,-4,positive
113,8,2,0.07079646017699115,0.017699115044247787,6,positive
572,41,22,0.07167832167832168,0.038461538461538464,19,positive
558,18,20,0.03225806451612903,0.035842293906810034,-2,positive
228,7,2,0.03070175438596491,0.008771929824561403,5,positive
305,14,7,0.04590163934426229,0.022950819672131147,7,positive
252,11,5,0.04365079365079365,0.01984126984126984,6,positive
298,7,9,0.02348993288590604,0.030201342281879196,-2,positive
145,10,8,0.06896551724137931,0.05517241379310345,2,positive
220,12,15,0.05454545454545454,0.06818181818181818,-3,positive
594,25,10,0.04208754208754209,0.016835016835016835,15,positive
172,15,7,0.0872093023255814,0.040697674418604654,8,positive
207,14,5,0.06763285024154589,0.024154589371980676,9,positive
166,9,1,0.05421686746987952,0.006024096385542169,8,positive
764,28,17,0.03664921465968586,0.02225130890052356,11,positive
252,10,8,0.03968253968253968,0.031746031746031744,2,positive
427,16,17,0.03747072599531616,0.03981264637002342,-1,positive
185,6,6,0.032432432432432434,0.032432432432432434,0,positive
132,8,3,0.06060606060606061,0.022727272727272728,5,positive
143,4,5,0.027972027972027972,0.03496503496503497,-1,positive
122,4,3,0.03278688524590164,0.02459016393442623,1,positive
124,5,6,0.04032258064516129,0.04838709677419355,-1,positive
133,4,7,0.03007518796992481,0.05263157894736842,-3,positive
115,13,2,0.11304347826086956,0.017391304347826087,11,positive
111,5,2,0.04504504504504504,0.018018018018018018,3,positive
139,14,8,0.10071942446043165,0.05755395683453238,6,positive
139,10,3,0.07194244604316546,0.02158273381294964,7,positive
520,24,22,0.046153846153846156,0.04230769230769231,2,positive
144,6,5,0.041666666666666664,0.034722222222222224,1,positive
195,9,6,0.046153846153846156,0.03076923076923077,3,positive
114,5,2,0.043859649122807015,0.017543859649122806,3,positive
499,20,20,0.04008016032064128,0.04008016032064128,0,positive
351,19,10,0.05413105413105413,0.02849002849002849,9,positive
113,9,0,0.07964601769911504,0.0,9,positive
107,1,0,0.009345794392523364,0.0,1,positive
329,9,9,0.02735562310030395,0.02735562310030395,0,positive
49,4,1,0.08163265306122448,0.02040816326530612,3,positive
111,2,3,0.018018018018018018,0.02702702702702703,-1,positive
129,3,12,0.023255813953488372,0.09302325581395349,-9,positive
66,1,0,0.015151515151515152,0.0,1,positive
57,5,1,0.08771929824561403,0.017543859649122806,4,positive
375,17,11,0.04533333333333334,0.029333333333333333,6,positive
67,6,4,0.08955223880597014,0.05970149253731343,2,positive
175,9,10,0.05142857142857143,0.05714285714285714,-1,positive
136,9,5,0.0661764705882353,0.03676470588235294,4,positive
95,9,2,0.09473684210526316,0.021052631578947368,7,positive
120,10,2,0.08333333333333333,0.016666666666666666,8,positive
159,2,4,0.012578616352201259,0.025157232704402517,-2,positive
114,8,2,0.07017543859649122,0.017543859649122806,6,positive
176,13,4,0.07386363636363637,0.022727272727272728,9,positive
24,3,2,0.125,0.08333333333333333,1,positive
108,8,1,0.07407407407407407,0.009259259259259259,7,positive
153,9,2,0.058823529411764705,0.013071895424836602,7,positive
144,4,0,0.027777777777777776,0.0,4,positive
71,9,0,0.1267605633802817,0.0,9,positive
132,5,6,0.03787878787878788,0.045454545454545456,-1,positive
126,2,4,0.015873015873015872,0.031746031746031744,-2,positive
215,12,3,0.05581395348837209,0.013953488372093023,9,positive
159,3,4,0.018867924528301886,0.025157232704402517,-1,positive
111,6,10,0.05405405405405406,0.09009009009009009,-4,positive
83,2,4,0.024096385542168676,0.04819277108433735,-2,positive
62,3,5,0.04838709677419355,0.08064516129032258,-2,positive
162,10,5,0.06172839506172839,0.030864197530864196,5,positive
102,4,5,0.0392156862745098,0.049019607843137254,-1,positive
84,3,4,0.03571428571428571,0.047619047619047616,-1,positive
131,7,10,0.05343511450381679,0.07633587786259542,-3,positive
427,16,8,0.03747072599531616,0.01873536299765808,8,positive
165,12,3,0.07272727272727272,0.01818181818181818,9,positive
174,5,4,0.028735632183908046,0.022988505747126436,1,positive
234,6,12,0.02564102564102564,0.05128205128205128,-6,positive
212,7,7,0.0330188679245283,0.0330188679245283,0,positive
221,9,16,0.04072398190045249,0.07239819004524888,-7,positive
162,6,6,0.037037037037037035,0.037037037037037035,0,positive
273,8,10,0.029304029304029304,0.03663003663003663,-2,positive
273,6,12,0.02197802197802198,0.04395604395604396,-6,positive
222,9,12,0.04054054054054054,0.05405405405405406,-3,positive
676,29,22,0.042899408284023666,0.03254437869822485,7,positive
402,10,11,0.024875621890547265,0.02736318407960199,-1,positive
184,5,4,0.02717391304347826,0.021739130434782608,1,positive
408,12,10,0.029411764705882353,0.024509803921568627,2,positive
197,5,12,0.025380710659898477,0.06091370558375635,-7,positive
381,14,3,0.03674540682414698,0.007874015748031496,11,positive
82,4,2,0.04878048780487805,0.024390243902439025,2,positive
304,4,18,0.013157894736842105,0.05921052631578947,-14,positive
377,9,11,0.023872679045092837,0.029177718832891247,-2,positive
267,9,11,0.033707865168539325,0.04119850187265917,-2,positive
145,3,1,0.020689655172413793,0.006896551724137931,2,positive
281,10,7,0.03558718861209965,0.02491103202846975,3,positive
104,6,3,0.057692307692307696,0.028846153846153848,3,positive
294,15,5,0.05102040816326531,0.017006802721088437,10,positive
406,21,3,0.05172413793103448,0.007389162561576354,18,positive
594,18,22,0.030303030303030304,0.037037037037037035,-4,positive
210,7,11,0.03333333333333333,0.05238095238095238,-4,positive
172,11,1,0.06395348837209303,0.005813953488372093,10,positive
306,28,5,0.0915032679738562,0.016339869281045753,23,positive
136,17,5,0.125,0.03676470588235294,12,positive
137,7,3,0.051094890510948905,0.021897810218978103,4,positive
308,15,6,0.048701298701298704,0.01948051948051948,9,positive
134,14,0,0.1044776119402985,0.0,14,positive
148,6,2,0.04054054054054054,0.013513513513513514,4,positive
83,5,2,0.060240963855421686,0.024096385542168676,3,positive
98,6,1,0.061224489795918366,0.01020408163265306,5,positive
163,3,1,0.018404907975460124,0.006134969325153374,2,positive
68,13,4,0.19117647058823528,0.058823529411764705,9,positive
109,7,4,0.06422018348623854,0.03669724770642202,3,positive
76,5,3,0.06578947368421052,0.039473684210526314,2,positive
146,3,2,0.02054794520547945,0.0136986301369863,1,positive
188,4,10,0.02127659574468085,0.05319148936170213,-6,positive
403,7,16,0.017369727047146403,0.03970223325062035,-9,positive
134,8,5,0.05970149253731343,0.03731343283582089,3,positive
117,8,7,0.06837606837606838,0.05982905982905983,1,positive
167,5,9,0.029940119760479042,0.05389221556886228,-4,positive
138,2,6,0.014492753623188406,0.043478260869565216,-4,positive
132,9,5,0.06818181818181818,0.03787878787878788,4,positive
227,13,4,0.05726872246696035,0.01762114537444934,9,positive
189,3,10,0.015873015873015872,0.05291005291005291,-7,positive
235,18,8,0.07659574468085106,0.03404255319148936,10,positive
144,1,6,0.006944444444444444,0.041666666666666664,-5,positive
125,11,2,0.088,0.016,9,positive
135,4,4,0.02962962962962963,0.02962962962962963,0,positive
122,7,1,0.05737704918032787,0.00819672131147541,6,positive
76,6,2,0.07894736842105263,0.02631578947368421,4,positive
157,12,4,0.07643312101910828,0.025477707006369428,8,positive
164,10,5,0.06097560975609756,0.03048780487804878,5,positive
180,10,4,0.05555555555555555,0.022222222222222223,6,positive
197,14,2,0.07106598984771574,0.01015228426395939,12,positive
193,10,8,0.05181347150259067,0.04145077720207254,2,positive
564,17,6,0.030141843971631204,0.010638297872340425,11,positive
106,8,0,0.07547169811320754,0.0,8,positive
74,8,3,0.10810810810810811,0.04054054054054054,5,positive
64,4,0,0.0625,0.0,4,positive
328,13,15,0.039634146341463415,0.04573170731707317,-2,positive
226,8,8,0.035398230088495575,0.035398230088495575,0,positive
69,4,3,0.057971014492753624,0.043478260869565216,1,positive
183,13,4,0.07103825136612021,0.02185792349726776,9,positive
160,10,5,0.0625,0.03125,5,positive
648,34,15,0.05246913580246913,0.023148148148148147,19,positive
289,20,3,0.06920415224913495,0.010380622837370242,17,positive
490,38,7,0.07755102040816327,0.014285714285714285,31,positive
162,9,3,0.05555555555555555,0.018518518518518517,6,positive
291,16,12,0.054982817869415807,0.041237113402061855,4,positive
236,9,3,0.038135593220338986,0.012711864406779662,6,positive
